ngcic
NGC 2376            |   GALXY   |   GEM |   7   26  35.9    |   +   23  4   24  |   14.4    |   13.1    |   0.60    |   0.6 |       |   Sbc |   0.018036    |   PGC21015    ,   MCG4-18-17  ,   CGCG117-39  ,   IRAS07235+2310  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2377            |   GALXY   |   MON |   7   24  56.7    |   -   9   39  38  |   12.7    |   13.4    |   1.70    |   1.3 |   170 |   Sc  |   0.008189    |   PGC20948    ,   UGCA132 ,   3C178   ,   IRAS07225-0933  ,   CGMW1-839   ,       ,       ,       ,       ,       ,       ,   
NGC 2378            |   STARS   |   GEM |   7   27  23.9    |   +   33  49  55  |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2379            |   GALXY   |   GEM |   7   27  26.2    |   +   33  48  43  |   13.5    |   12.9    |   0.90    |   0.8 |   127 |   S0  |   0.013469    |   PGC21036    ,   UGC3857 ,   MCG6-17-6   ,   CGCG177-18  ,   ARAK132 ,   CGCG177-18  ,   NPM1G+33.0107   ,       ,       ,       ,       ,   
NGC 2380            |   NONEX   |   CMA |   7   23  54.5    |   -   27  31  43  |   11.2    |   12.5    |   2.10    |   2.0 |   168 |   SB0 |   0.005944    |   PGC20916    ,   NGC2382 ,   ESO492-12   ,   MCG-5-18-5  ,   CGMW2-842   ,       ,       ,       ,       ,       ,       ,   
NGC 2381            |   GALXY   |   CAR |   7   19  57.4    |   -   63  4   1   |   12.8    |   13.5    |   1.40    |   1.4 |       |   SBa |   0.010436    |   PGC20694    ,   ESO88-10    ,   FAIR266 ,   AM0719-625  ,   IRAS07194-6258  ,       ,       ,       ,       ,       ,       ,   
NGC 2382            |   GALXY   |   CMA |   7   23  54.5    |   -   27  31  43  |   11.2    |   12.5    |   2.10    |   2.0 |   168 |   SB0 |   0.005944    |   PGC20916    ,   NGC2380 ,   ESO492-12   ,   MCG-5-18-5  ,   CGMW2-842   ,       ,       ,       ,       ,       ,       ,   
NGC 2383            |   OPNCL   |   CMA |   7   24  39.9    |   -   20  56  51  |   8.4 |       |   5.00    |       |       |   I3m |       |       ,   OCL616  ,   ESO559-SC8  ,   nearN2384   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2384            |   OPNCL   |   CMA |   7   25  10.0    |   -   21  1   18  |   7.4 |       |   5.00    |       |       |   IV3p    |       |       ,   OCL618  ,   ESO559-SC9  ,   nearN2383   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2385            |   GALXY   |   GEM |   7   28  28.2    |   +   33  50  17  |   13.9    |   13.4    |   1.00    |   0.7 |   54  |   S?  |   0.013870    |   PGC21080    ,   MCG6-17-8   ,   CGCG177-20  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2386            |   STARS   |   GEM |   7   28  38.1    |   +   33  46  35  |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2387            |   GALXY   |   AUR |   7   28  57.9    |   +   36  52  47  |   14.5    |   13.0    |   0.60    |   0.5 |   39  |   S   |   0.066850    |   PGC21105    ,   CGCG177-23  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2388            |   GALXY   |   GEM |   7   28  53.5    |   +   33  49  8   |   13.8    |   13.1    |   1.00    |   0.6 |   65  |   S   |   0.013790    |   PGC21099    ,   UGC3870 ,   MCG6-17-10  ,   CGCG177-22  ,   IRAS07256+3355  ,       ,       ,       ,       ,       ,       ,   
NGC 2389            |   GALXY   |   GEM |   7   29  4.8 |   +   33  51  39  |   12.9    |   13.9    |   2.00    |   1.4 |   83  |   SBc |   0.013199    |   PGC21109    ,   UGC3872 ,   MCG6-17-11  ,   CGCG177-24  ,   KUG0725+339 ,       ,       ,       ,       ,       ,       ,   
NGC 2390            |   STARS   |   GEM |   7   29  4.2 |   +   33  50  13  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2391            |   STARS   |   GEM |   7   29  7.6 |   +   33  49  33  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2392            |   PLNNB   |   GEM |   7   29  10.8    |   +   20  54  45  |   9.1 |       |   0.90    |       |       |   PN  |       |       ,   PK197+17.1  ,   CS=10.5,Eskimonebula    ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2393            |   GALXY   |   GEM |   7   30  4.9 |   +   34  1   40  |   14.0    |   13.8    |   1.20    |   0.8 |   103 |   Sc  |   0.016298    |   PGC21154    ,   UGC3884 ,   MCG6-17-14  ,   CGCG177-27  ,   KUG0726+341 ,   IRAS07267+3407  ,       ,       ,       ,       ,       ,   
NGC 2394            |   STARS   |   CMI |   7   28  36.5    |   +   7   5   14  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2395            |   OPNCL   |   GEM |   7   27  12.8    |   +   13  36  30  |   8.0 |       |   15.00   |       |       |   III1p   |       |       ,   OCL502  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2396            |   OPNCL   |   PUP |   7   28  0.0 |   -   11  43  0   |   7.4 |       |   10.00   |       |       |   III3p   |       |       ,   OCL579  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2397            |   GALXY   |   VOL |   7   21  19.5    |   -   69  0   5   |   11.8    |   12.8    |   2.50    |   1.2 |   123 |   Sb  |   0.004546    |   PGC20766    ,   ESO58-30    ,   IRAS07214-6854  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2397    A       |   GALXY   |   VOL |   7   21  7.9 |   -   69  6   55  |   14.1    |   13.9    |   1.10    |   0.9 |   36  |   Sc  |   0.014732    |   PGC20754    ,   ESO58-29    ,   AM0721-685  ,   IRAS07212-6901  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2397    B       |   GALXY   |   VOL |   7   21  55.7    |   -   68  50  45  |   14.4    |   13.4    |   0.90    |   0.5 |   97  |   IBm/P   |   0.004590    |   PGC20813    ,   ESO58-31    ,   AM0722-684  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2398        -1  |   GALXY   |   GEM |   7   30  16.2    |   +   24  29  17  |   13.9    |   11.7    |   0.40    |   0.3 |   150 |   S?  |   0.029724    |   PGC21165    ,   MCG4-18-23  ,   CGCG117-48  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2398        -2  |   GALXY   |   GEM |   7   30  13.6    |   +   24  29  29  |   14.9    |   13.2    |   0.50    |   0.5 |       |   D R |   0.032025    |   PGC21157    ,   MCG4-18-22  ,   CGCG117-46  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2399            |   STARS   |   CMI |   7   29  49.9    |   -   0   12  49  |       |       |       |       |       |   *3  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2400            |   STARS   |   CMI |   7   29  55.1    |   -   0   12  51  |       |       |       |       |       |   *3  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2401            |   OPNCL   |   PUP |   7   29  24.3    |   -   13  58  0   |   12.6    |       |   2.00    |       |       |   II3p    |       |       ,   OCL588  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2402        -1  |   GALXY   |   CMI |   7   30  46.5    |   +   9   38  51  |   13.9    |   13.4    |   0.80    |   0.8 |       |   E?  |   0.017679    |   PGC21176    ,   UGC3891 ,   MCG2-19-4   ,   CGCG57-15   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2402        -2  |   GALXY   |   CMI |   7   30  47.8    |   +   9   39  14  |   15.2    |   13.9    |   0.70    |   0.5 |   95  |   S   |   0.017435    |   PGC200236   ,   UGC3891 ,   MCG2-19-4   ,   CGCG57-15   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2403            |   GALXY   |   CAM |   7   36  50.6    |   +   65  36  6   |   8.5 |   14.4    |   23.40   |   11.8    |   127 |   SBc |   0.000437    |   PGC21396    ,   UGC3918 ,   MCG11-10-7  ,   CGCG309-40  ,   IRAS07321+6543  ,   KARA197 ,   CGCG310-3   ,       ,       ,       ,       ,   
NGC 2404            |   GX+DN   |   CAM |   7   37  7.0 |   +   65  36  40  |   14.5    |       |   0.40    |       |       |   GxyP    |       |       ,   HII/AssociationinN2403  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2405        -1  |   GALXY   |   GEM |   7   32  13.9    |   +   25  54  22  |   14.1    |   11.9    |   0.50    |   0.3 |   105 |   S   |   0.018890    |   PGC21224    ,   MCG4-18-26  ,   CGCG117-51  ,   VV643   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2405        -2  |   GALXY   |   GEM |   7   32  15.1    |   +   25  54  21  |   14.5    |   12.0    |   0.30    |   0.3 |       |   E0  |   0.018877    |       ,   MCG4-18-26  ,   CGCG117-51  ,   VV643   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2406            |   GALXY   |   GEM |   7   31  47.7    |   +   18  17  19  |   14.2    |   13.3    |   0.70    |   0.6 |   51  |   E?  |   0.027662    |   PGC21218    ,   MCG3-19-21  ,   CGCG86-41   ,   CGCG87-2    ,   NPM1G+18.0161   ,       ,       ,       ,       ,       ,       ,   
NGC 2407            |   GALXY   |   GEM |   7   31  56.6    |   +   18  20  1   |   13.4    |   13.2    |   1.10    |   1.0 |   42  |   E-S0    |   0.028029    |   PGC21220    ,   UGC3896 ,   MCG3-20-1   ,   CGCG86-42   ,   CGCG87-3    ,   NPM1G+18.0162   ,       ,       ,       ,       ,       ,   
NGC 2408            |   STARS   |   CAM |   7   40  30.0    |   +   71  40  0   |       |       |   10.00   |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2409            |   OPNCL   |   PUP |   7   31  36.7    |   -   17  11  23  |   7.3 |       |   2.50    |       |       |   OCL |       |       ,   Bochum4 ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2410            |   GALXY   |   GEM |   7   35  2.2 |   +   32  49  21  |   13.0    |   13.4    |   2.40    |   0.7 |   31  |   SBb |   0.015614    |   PGC21336    ,   UGC3917 ,   MCG5-18-23  ,   CGCG147-43  ,   CGCG177-35  ,   IRAS07318+3255  ,       ,       ,       ,       ,       ,   
NGC 2411            |   GALXY   |   GEM |   7   34  36.4    |   +   18  16  55  |   13.8    |   13.2    |   0.90    |   0.5 |   50  |   E?  |   0.016922    |   PGC21315    ,   UGC3914 ,   MCG3-20-5   ,   CGCG87-13   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2412            |   STARS   |   CMI |   7   34  21.5    |   +   8   32  51  |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2413            |   STARS   |   PUP |   7   33  19.0    |   -   13  7   9   |       |       |   10.00   |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2414            |   OPNCL   |   PUP |   7   33  12.8    |   -   15  27  14  |   7.9 |       |   6.00    |       |       |   I3m |       |       ,   OCL598  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2415            |   GALXY   |   LYN |   7   36  56.5    |   +   35  14  31  |   12.4    |   12.0    |   0.90    |   0.9 |       |   Im  |   0.012622    |   PGC21399    ,   UGC3930 ,   MCG6-17-21  ,   CGCG177-38  ,   ARAK136 ,   IRAS07336+3521  ,   HARO1   ,       ,       ,       ,       ,   
NGC 2416            |   GALXY   |   CMI |   7   35  41.4    |   +   11  36  45  |   13.4    |   12.9    |   1.00    |   0.7 |   110 |   Sc  |   0.017015    |   PGC21358    ,   UGC3925 ,   MCG2-20-2   ,   CGCG58-8    ,   IRAS07329+1143  ,       ,       ,       ,       ,       ,       ,   
NGC 2417            |   GALXY   |   CAR |   7   30  12.1    |   -   62  15  9   |   12.0    |   13.7    |   2.80    |   1.9 |   81  |   Sbc |   0.010704    |   PGC21155    ,   ESO123-15   ,   AM0729-620  ,   IRAS07295-6208  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2418            |   GALXY   |   GEM |   7   36  37.4    |   +   17  53  2   |   12.2    |   13.4    |   1.80    |   1.8 |       |   E0  |   0.016802    |   PGC21382    ,   UGC3931 ,   MCG3-20-8   ,   CGCG87-17   ,   Arp165  ,       ,       ,       ,       ,       ,       ,   
NGC 2419            |   GLOCL   |   LYN |   7   38  8.5 |   +   38  52  57  |   10.3    |       |   4.60    |       |       |   II  |       |       ,   GCL12   ,   Intergalacticwanderer   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2420            |   OPNCL   |   GEM |   7   38  23.8    |   +   21  34  27  |   8.3 |       |   6.00    |       |       |   I2r |       |       ,   OCL488  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2421            |   OPNCL   |   PUP |   7   36  12.0    |   -   20  36  42  |   8.3 |       |   8.00    |       |       |   I2m |       |       ,   OCL626  ,   ESO560-SC2  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2422            |   OPNCL   |   PUP |   7   36  35.0    |   -   14  28  47  |   4.4 |       |   25.00   |       |       |   III2m   |       |       ,   M47 ,   NGC2478 ,   OCL596  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2423            |   OPNCL   |   PUP |   7   37  6.7 |   -   13  52  17  |   6.7 |       |   12.00   |       |       |   IV2m    |       |       ,   OCL592  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2424            |   GALXY   |   LYN |   7   40  39.3    |   +   39  14  0   |   12.6    |   13.3    |   3.60    |   0.5 |   81  |   SBb |   0.011184    |   PGC21558    ,   UGC3959 ,   MCG7-16-9   ,   CGCG206-15  ,   FGC649  ,   IRAS07372+3920  ,       ,       ,       ,       ,       ,   
NGC 2425            |   OPNCL   |   PUP |   7   38  17.6    |   -   14  52  40  |       |       |   5.00    |       |       |   III2p   |       |       ,   OCL599  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2426            |   GALXY   |   LYN |   7   43  18.4    |   +   52  19  5   |   13.1    |   13.3    |   1.10    |   1.1 |       |   E0  |   0.018933    |   PGC21648    ,   UGC3977 ,   MCG9-13-38  ,   CGCG262-22  ,   VV284   ,       ,       ,       ,       ,       ,       ,   
NGC 2427            |   GALXY   |   PUP |   7   36  27.9    |   -   47  38  9   |   11.5    |   14.0    |   4.90    |   2.0 |   122 |   SBdm    |   0.003242    |   PGC21375    ,   ESO208-27   ,   IRAS07350-4731  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2428            |   OPNCL   |   PUP |   7   39  22.0    |   -   16  31  42  |       |       |   13.00   |       |       |   OCL |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2429            |   GALXY   |   LYN |   7   43  47.5    |   +   52  21  27  |   13.7    |   13.0    |   1.50    |   0.4 |   145 |   Sbc |   0.018183    |   PGC21664    ,   NGC2429A    ,   UGC3983 ,   MCG9-13-39  ,   KCPG138B    ,   CGCG262-23  ,   VV284   ,       ,       ,       ,       ,   
NGC 2429    A       |   NONEX   |   LYN |   7   43  47.5    |   +   52  21  27  |   13.7    |   13.0    |   1.50    |   0.4 |   145 |   Sbc |   0.018183    |   PGC21664    ,   NGC2429 ,   UGC3983 ,   MCG9-13-39  ,   KCPG138B    ,   CGCG262-23  ,   VV284   ,       ,       ,       ,       ,   
NGC 2429    B       |   GALXY   |   LYN |   7   43  51.8    |   +   52  20  53  |   16.5    |   12.8    |   0.30    |   0.1 |   57  |   E-S0    |   0.018183    |   PGC21663    ,   MCG9-13-40  ,   VV284   ,   KCPG138A    ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2430            |   STARS   |   PUP |   7   39  41.0    |   -   16  17  46  |       |       |   7.50    |       |       |   *Grp    |       |       ,   OCL?    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 2431            |   GALXY   |   LYN |   7   45  13.3    |   +   53  4   32  |   13.4    |   13.0    |   0.90    |   0.9 |       |   SBa |   0.018943    |   PGC21711    ,   NGC2436 ,   UGC3999 ,   MCG9-13-42  ,   CGCG262-24  ,   NPM1G+53.0043   ,       ,       ,       ,       ,       ,   
NGC 2432            |   OPNCL   |   PUP |   7   40  53.0    |   -   19  4   36  |   10.2    |       |   7.00    |       |       |   II1p    |       |       ,   OCL620  ,   ESO560-SC6  ,       ,       ,       ,       ,       ,       ,       ,       ,   
